rsi
0.315953
0.316014
0.316014
0.316924
0.31694
0.31694
0.31694
0.31694
0.31694
0.31694
0.31694
0.31694
0.317317
0.317353
0.31791
0.31791
0.31791
0.31791
0.31791
0.31791
0.31791
0.31791
0.317934
0.318079
0.318079
0.318079
0.318079
0.318394
0.318774
0.318774
0.31884
0.318861
0.319332
0.319332
0.319587
0.319858
0.321371
0.321564
0.321791
0.321929
0.321929
0.321929
0.323437
0.323437
0.323462
0.323856
0.324019
0.324019
0.324448
0.324448
0.324448
0.325138
0.325144
0.325277
0.325374
0.325374
0.325374
0.325374
0.325374
0.325374
0.325374
0.325374
0.325564
0.325564
0.325564
0.325564
0.325564
0.325564
0.32592
0.325932
0.325932
0.325932
0.325932
0.325932
0.325932
0.326085
0.326085
0.326085
0.32744
0.327593
0.327767
0.327767
0.32858
0.328882
0.329385
0.330694
0.331114
0.331114
0.331118
0.332194
0.332194
0.332194
0.332454
0.334556
0.334694
0.335962
0.335962
0.335962
0.336064
0.336064
0.336104
0.336104
0.336202
0.336202
0.336354
0.336662
0.33667
0.337192
0.337317
0.338562
0.338562
0.33863
0.3387
0.338728
0.338728
0.339382
0.340107
0.340236
0.342004
0.342004
0.342004
0.342004
0.342178
0.342178
0.342562
0.342562
0.343512
0.344396
0.345096
0.345096
0.345096
0.345194
0.345832
0.346212
0.346212
0.346212
0.346212
0.346212
0.347336
0.347336
0.34759
0.348844
0.348844
0.349228
0.34966
0.353663
0.353946
0.353946
0.354282
0.354504
0.354504
0.354646
0.354646
0.354646
0.35482
0.35482
0.35482
0.35482
0.35482
0.35482
0.35482
0.35482
0.35482
0.35482
0.35482
0.35482
0.355107
0.355204
0.355204
0.355204
0.355204
0.355204
0.355204
0.356712
0.356712
0.357836
0.357836
0.360197
0.361342
0.3619
0.362308
0.362826
0.363255
0.363812
0.363812
0.363812
0.363812
0.363966
0.363966
0.363982
0.363982
0.36439
0.36532
0.36549
0.36549
0.36549
0.36549
0.365882
0.367988
0.369364
0.369364
0.37145
0.37145
0.371466
0.371466
0.371466
0.371466
0.371466
0.371466
0.371466
0.371466
0.371466
0.372824
0.372824
0.373382
0.373867
0.374482
0.374482
0.374482
0.374583
0.37698
0.378356
0.378356
0.379374
0.379665
0.380442
0.380442
0.380442
0.380442
0.380442
0.380458
0.380458
0.381909
0.38195
0.382006
0.382006
0.382467
0.382564
0.382564
0.382564
0.382956
0.384532
0.384532
0.38463
0.38463
0.38463
0.386041
0.386138
0.390998
0.390998
0.392114
0.392114
0.392114
0.392114
0.392114
0.392114
0.394406
0.395191
0.395191
0.397257
0.398765
0.398884
0.399194
0.399586
0.400059
0.400548
0.401009
0.401106
0.401106
0.401106
0.401106
0.402056
0.402614
0.402614
0.402614
0.402614
0.403075
0.40361
0.40419
0.40419
0.40419
0.40419
0.40419
0.404336
0.404725
0.404741
0.404741
0.404741
0.404741
0.404741
0.404741
0.404741
0.406025
0.406626
0.407267
0.408101
0.408744
0.410559
0.410724
0.410728
0.410728
0.411286
0.411286
0.411286
0.41176
0.412001
0.412232
0.412232
0.412232
0.412232
0.412232
0.412232
0.412232
0.413117
0.413183
0.413183
0.413718
0.413733
0.413733
0.413733
0.413733
0.413733
0.413733
0.415017
0.415241
0.415394
0.415702
0.415702
0.416133
0.416817
0.417178
0.418209
0.418209
0.419705
0.419705
0.41972
0.420043
0.420109
0.42082
0.42082
0.420836
0.420836
0.420836
0.421225
0.421225
0.421225
0.421225
0.421225
0.421225
0.421225
0.421285
0.422671
0.423339
0.424746
0.424859
0.424859
0.424859
0.425252
0.42581
0.42581
0.42581
0.426643
0.426643
0.427354
0.42737
0.428058
0.428709
0.428709
0.428709
0.428862
0.428878
0.428878
0.428878
0.429812
0.429828
0.429828
0.430151
0.430363
0.430835
0.432052
0.433738
0.433738
0.433852
0.433852
0.434838
0.434854
0.434854
0.434854
0.434854
0.436689
0.43674
0.437247
0.437247
0.437302
0.437442
0.437854
0.43787
0.43787
0.43787
0.43787
0.43787
0.43787
0.438343
0.438586
0.439131
0.439147
0.439828
0.439828
0.440778
0.441213
0.441213
0.441336
0.442495
0.443273
0.443288
0.443288
0.443831
0.443846
0.443846
0.443988
0.443988
0.444003
0.444003
0.444547
0.444781
0.444796
0.444796
0.444796
0.444796
0.445339
0.445354
0.445665
0.445976
0.447465
0.450108
0.450108
0.450558
0.451095
0.452624
0.452624
0.452995
0.454111
0.454111
0.454111
0.454132
0.454132
0.454132
0.454132
0.454132
0.455057
0.455082
0.455773
0.455789
0.455789
0.455789
0.455946
0.456458
0.456739
0.4571
0.458021
0.458021
0.458021
0.458021
0.458021
0.458579
0.458579
0.458579
0.458579
0.458972
0.458972
0.460064
0.460645
0.460645
0.460768
0.461292
0.461922
0.462056
0.462056
0.462137
0.462153
0.462153
0.462153
0.462153
0.462153
0.462153
0.462545
0.462545
0.462545
0.463006
0.463103
0.463103
0.463124
0.466054
0.466609
0.467014
0.467014
0.467014
0.467014
0.467142
0.468129
0.468129
0.468129
0.468129
0.468372
0.4691
0.469269
0.469964
0.469964
0.469964
0.47003
0.47003
0.470741
0.470914
0.470914
0.470914
0.470914
0.471145
0.471145
0.472561
0.472588
0.473118
0.473276
0.474096
0.474488
0.474627
0.474651
0.474651
0.47476
0.47476
0.475209
0.475601
0.475649
0.476206
0.476564
0.476564
0.476564
0.476564
0.476564
0.476564
0.476564
0.476863
0.477121
0.477121
0.477121
0.477121
0.477121
0.477121
0.477121
0.477121
0.477275
0.477275
0.478072
0.478072
0.478552
0.478552
0.478629
0.478629
0.478629
0.478685
0.478783
0.478783
0.478956
0.478956
0.478956
0.478956
0.478956
0.479175
0.479349
0.480072
0.481625
0.481972
0.483088
0.483643
0.483643
0.484641
0.484641
0.484641
0.484641
0.484759
0.485756
0.485756
0.486256
0.486659
0.487363
0.487391
0.487544
0.487544
0.488244
0.488506
0.489064
0.489667
0.490556
0.490572
0.49077
0.490786
0.490786
0.491236
0.491344
0.491425
0.491425
0.491425
0.492125
0.492125
0.492291
0.492294
0.492376
0.492836
0.492836
0.492852
0.493751
0.493751
0.494191
0.494191
0.494191
0.494191
0.494701
0.494701
0.494749
0.494749
0.495259
0.495586
0.496383
0.497078
0.497401
0.497401
0.498526
0.499087
0.49937
0.499718
0.500034
0.500426
0.501271
0.501286
0.501675
0.501675
0.501675
0.502402
0.502402
0.502791
0.502791
0.502791
0.504924
0.504924
0.505136
0.505694
0.50601
0.506297
0.506366
0.506394
0.506394
0.506644
0.50687
0.507262
0.508621
0.508767
0.508767
0.508771
0.50892
0.509944
0.510016
0.510275
0.510275
0.510428
0.510444
0.510836
0.511378
0.511394
0.511394
0.513947
0.515171
0.515305
0.515305
0.51642
0.51642
0.516643
0.518305
0.51832
0.51832
0.51832
0.518368
0.51942
0.519436
0.519436
0.519436
0.521504
0.523008
0.523913
0.524516
0.524855
0.524855
0.524984
0.525154
0.525412
0.525412
0.525554
0.525569
0.525635
0.526111
0.526127
0.526362
0.528045
0.528045
0.530564
0.531546
0.533673
0.533677
0.533677
0.534021
0.534562
0.534562
0.535638
0.535677
0.538666
0.539587
0.539587
0.539587
0.540145
0.540538
0.540538
0.540538
0.541658
0.542046
0.542199
0.543719
0.544111
0.544111
0.544111
0.544654
0.544674
0.54858
0.54858
0.54858
0.54858
0.54858
0.54858
0.54858
0.54858
0.549695
0.550905
0.551191
0.551191
0.552696
0.552711
0.552711
0.552711
0.552711
0.552711
0.552711
0.553635
0.55386
0.556217
0.556217
0.556775
0.556775
0.557317
0.55813
0.55813
0.55813
0.55813
0.55813
0.55813
0.558688
0.558688
0.558688
0.559638
0.559638
0.559638
0.560195
0.561299
0.563775
0.56521
0.56521
0.566325
0.568926
0.568926
0.569341
0.570399
0.572476
0.574759
0.575317
0.576268
0.576825
0.58481
0.587055
0.587992
0.589287
0.590576
0.596602
0.603199
0.60391
0.604113
0.604468
0.605479
0.621282
0.625828
0.631659
0.640901
0.650487
0.697836
0.698798
0.078653
0.088398
0.10279
0.130849
0.135232
0.136736
0.144778
0.157405
0.157405
0.161424
0.172319
0.174884
0.17562
0.178196
0.179704
0.186678
0.19233
0.194841
0.194841
0.195281
0.197007
0.197007
0.200023
0.200648
0.201815
0.201815
0.203323
0.203756
0.204491
0.206557
0.212708
0.214041
0.214041
0.216783
0.216783
0.223033
0.225218
0.226288
0.230282
0.231795
0.233303
0.23887
0.241943
0.242372
0.242912
0.247316
0.247717
0.247922
0.249658
0.249985
0.249988
0.251496
0.251496
0.251922
0.252442
0.253001
0.253838
0.256308
0.257469
0.257472
0.257472
0.257472
0.257472
0.258588
0.258588
0.259535
0.259535
0.259535
0.259535
0.259535
0.259538
0.259561
0.260081
0.260096
0.260096
0.260096
0.261043
0.261043
0.261043
0.261043
0.261043
0.261435
0.261496
0.261993
0.262612
0.265515
0.265628
0.265628
0.265903
0.266634
0.267019
0.267019
0.267973
0.269646
0.269646
0.270035
0.271889
0.272162
0.272162
0.272162
0.272162
0.272707
0.27367
0.27367
0.27367
0.274099
0.274114
0.274114
0.274114
0.274114
0.274114
0.276015
0.27618
0.27618
0.27618
0.27618
0.27618
0.27618
0.27618
0.27618
0.277688
0.277688
0.277688
0.277688
0.277688
0.277688
0.277688
0.277688
0.277688
0.277688
0.277688
0.278081
0.279236
0.279646
0.279646
0.28079
0.28079
0.282662
0.283664
0.283664
0.283664
0.283842
0.286665
0.28668
0.28668
0.28675
0.288638
0.289368
0.289368
0.290146
0.290339
0.291863
0.291884
0.292657
0.293607
0.294165
0.295713
0.295903
0.295903
0.296195
0.297824
0.297824
0.297824
0.297824
0.298623
0.298918
0.298918
0.299368
0.299905
0.300487
0.301434
0.301434
0.301434
0.301434
0.301434
0.302829
0.302921
0.302942
0.302942
0.302942
0.302942
0.302942
0.303387
0.305453
0.305453
0.305453
0.305453
0.305453
0.306816
0.306816
0.306961
0.306961
0.306969
0.30739
0.30739
0.307546
0.308324
0.308918
0.308918
0.308918
0.308918
0.309455
0.309455
0.310948
0.310963
0.310963
0.310963
0.310963
0.311545
0.311545
0.311848
0.312937
0.312937
0.312937
0.312937
0.314453
0.315953
0.316542
0.316741
0.31694
0.31694
0.31694
0.31694
0.31694
0.31694
0.31694
0.31694
0.31694
0.318079
0.318079
0.318079
0.318079
0.318079
0.318079
0.318079
0.319332
0.319418
0.319587
0.319587
0.319587
0.319587
0.321006
0.322851
0.323437
0.324007
0.325138
0.325374
0.325374
0.325564
0.325564
0.325564
0.325932
0.325932
0.327593
0.327767
0.329178
0.329385
0.329744
0.330893
0.330893
0.330893
0.331114
0.331252
0.333569
0.334556
0.334563
0.336104
0.336104
0.336104
0.336662
0.337054
0.33863
0.338728
0.338728
0.338728
0.340107
0.340236
0.340802
0.341186
0.341655
0.342004
0.34527
0.34527
0.345512
0.345689
0.345832
0.346212
0.346212
0.346212
0.347336
0.347336
0.347539
0.347539
0.347539
0.348844
0.349228
0.349228
0.35482
0.35482
0.355204
0.355204
0.357836
0.361916
0.363812
0.363812
0.363966
0.363982
0.365453
0.365474
0.366424
0.371466
0.37508
0.376811
0.380458
0.380458
0.382006
0.383414
0.38463
0.38793
0.392114
0.39464
0.39464
0.39464
0.39464
0.39464
0.39464
0.397257
0.401174
0.401174
0.40126
0.401758
0.40419
0.40419
0.40419
0.40419
0.40419
0.40419
0.40419
0.404741
0.40922
0.409778
0.409778
0.410724
0.410724
0.410724
0.410724
0.410728
0.411286
0.411286
0.411286
0.411286
0.411286
0.411372
0.412232
0.412232
0.413183
0.413636
0.413801
0.416133
0.416817
0.416817
0.416817
0.417093
0.41782
0.41782
0.42082
0.420836
0.420836
0.420836
0.423351
0.423351
0.423351
0.423351
0.423351
0.423897
0.424859
0.424859
0.424859
0.424859
0.425304
0.425304
0.425304
0.42737
0.42737
0.42737
0.428862
0.428862
0.428878
0.428878
0.428878
0.428878
0.428878
0.428878
0.428878
0.428878
0.428878
0.430835
0.432763
0.432778
0.434854
0.434854
0.43787
0.439116
0.439116
0.439116
0.439312
0.439312
0.439539
0.443053
0.445095
0.44565
0.44609
0.44609
0.446797
0.447158
0.452624
0.452624
0.452624
0.453185
0.454111
0.454111
0.454111
0.454111
0.454132
0.454132
0.454132
0.455761
0.455761
0.455761
0.456642
0.456642
0.456642
0.458021
0.45815
0.45815
0.45815
0.458276
0.458564
0.458579
0.458579
0.458579
0.458579
0.458579
0.4591
0.459784
0.460108
0.460645
0.462056
0.462153
0.462153
0.462153
0.462153
0.462735
0.463124
0.463803
0.463803
0.463803
0.463803
0.464126
0.464126
0.464126
0.467014
0.468129
0.468129
0.468129
0.469257
0.469964
0.470522
0.470522
0.471727
0.472588
0.473178
0.473745
0.474141
0.476206
0.477121
0.478629
0.478956
0.479486
0.479667
0.480056
0.481972
0.482741
0.483088
0.484759
0.485756
0.485756
0.485756
0.485756
0.485756
0.488506
0.489036
0.489036
0.489057
0.489064
0.489917
0.491328
0.491328
0.491425
0.493075
0.493751
0.493798
0.494749
0.494749
0.495267
0.495586
0.49646
0.497078
0.499678
0.499775
0.499775
0.50032
0.502386
0.502402
0.502402
0.502402
0.502402
0.502629
0.505694
0.505702
0.506463
0.50772
0.510444
0.510444
0.510836
0.511132
0.511378
0.511394
0.516405
0.51642
0.51642
0.516679
0.517544
0.520682
0.520682
0.520682
0.520682
0.52264
0.524046
0.525412
0.526127
0.526127
0.530733
0.532661
0.532661
0.535677
0.535677
0.535677
0.535904
0.537312
0.537327
0.537327
0.537327
0.539587
0.541249
0.542211
0.542211
0.542211
0.542438
0.543719
0.543719
0.543861
0.545369
0.548325
0.549695
0.550383
0.555311
0.558947
0.564923
0.575317
0.575317
0.581245
0.581633
0.581633
0.596579
0.610598
0.61452
0.621282
0.634036
0.653807
0.675808
0.75174
